,track_uri,track_name,artist_uris,album_uri,album_artist_uris,album_artist_names,album_date,album_img_url,disc_number,track_number,Track Duration (ms),track_preview_url,explicit,isrc,artists_id,album_name,artist_name_s,date,duration_ms,song_popularity,added_by,added_at,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
29,spotify:track:2AY1UAimvTqjJC8vDJsOyy,Mayores,"spotify:artist:4obzFoKoKRHIphyHzJ35G3, spotify:artist:4q3ewBCX7sLwd24euuV69X",spotify:album:13MHW8hoLFjX7SaVEVmj3X,spotify:artist:4obzFoKoKRHIphyHzJ35G3,Becky G,2019-10-18,https://i.scdn.co/image/ab67616d0000b2739c8890c824bb9be2360e79c1,1,16,203186,https://p.scdn.co/mp3-preview/b644fe5f305f534db455491b1211ff55c3d73bde?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USRC11701270,"4obzFoKoKRHIphyHzJ35G3,4q3ewBCX7sLwd24euuV69X",MALA SANTA,"Becky G,Bad Bunny",2019-10-18,203186.0,72.0,spotify:user:norarosaas,2020-12-01T22:13:46Z,"latin pop,latin viral pop,rap latina,reggaeton,trap latino,urbano latino",0.746,0.836,5.0,-4.336,0.0,0.0445,0.145,0.00291,0.116,0.874,96.993,4.0
30,spotify:track:6G8TNOdTBpBPmDdJAvoVhA,Enchochado de Ti,spotify:artist:6vPXtLmNd3mW0dd1Rb9eQ9,spotify:album:507EX6i0GGn2b4l2DGcl2y,spotify:artist:6vPXtLmNd3mW0dd1Rb9eQ9,Don Patricio,2019-01-27,https://i.scdn.co/image/ab67616d0000b273dd84a038a86a6f50dbae8eb8,1,2,213373,https://p.scdn.co/mp3-preview/123c3e3b4a523de0e3f1e06bfad3460c2d37cff4?cid=9950ac751e34487dbbe027c4fd7f8e99,True,USCGH1926854,6vPXtLmNd3mW0dd1Rb9eQ9,La Dura Vida del Joven Rapero,Don Patricio,2019-01-27,213373.0,53.0,spotify:user:norarosaas,2020-12-01T22:13:50Z,"rap canario,urbano espanol",0.556,0.507,7.0,-6.565,1.0,0.351,0.408,0.00538,0.165,0.531,180.072,4.0
31,spotify:track:25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,"spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5, spotify:artist:4q3ewBCX7sLwd24euuV69X",spotify:album:6ylFfzx32ICw4L1A7YWNLN,"spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5, spotify:artist:4q3ewBCX7sLwd24euuV69X","J Balvin, Bad Bunny",2019-06-28,https://i.scdn.co/image/ab67616d0000b2734891d9b25d8919448388f3bb,1,4,222346,https://p.scdn.co/mp3-preview/90fcd20f44407fcbc5cedfee366274314bafbd09?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USUM71912318,"1vyhD5VmyZ7KMfW5gqLgo5,4q3ewBCX7sLwd24euuV69X",OASIS,"J Balvin,Bad Bunny",2019-06-28,222346.0,78.0,spotify:user:norarosaas,2020-12-01T22:14:02Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.639,0.791,10.0,-4.443,0.0,0.254,0.0275,0.0,0.362,0.933,92.603,4.0
32,spotify:track:5PX4uS1LqlWEPL69phPVQQ,Pursuit Of Happiness - Extended Steve Aoki Remix,"spotify:artist:0fA0VVWsXO9YnASrzqfmYu, spotify:artist:0SwO7SWeDHJijQ3XNS7xEE, spotify:artist:57dN52uHvrHOxijzpIgu3E, spotify:artist:77AiFEVeAVj2ORpC85QVJs",spotify:album:38MFjDPIDJFfLF7IVpe1rv,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,2012-01-01,https://i.scdn.co/image/ab67616d0000b273fe7908b7666690bf4e83ce14,1,1,373626,https://p.scdn.co/mp3-preview/3ca56d02a35a03667b7c575b377cb0d80eec87f0?cid=9950ac751e34487dbbe027c4fd7f8e99,True,USUM70917762,"0fA0VVWsXO9YnASrzqfmYu,0SwO7SWeDHJijQ3XNS7xEE,57dN52uHvrHOxijzpIgu3E,77AiFEVeAVj2ORpC85QVJs",Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)],"Kid Cudi,MGMT,Ratatat,Steve Aoki",2012-01-01,373626.0,73.0,spotify:user:norarosaas,2020-12-01T22:14:20Z,"hip hop,ohio hip hop,pop rap,rap,alternative rock,indie rock,indietronica,modern rock,rock,brooklyn indie,edm,electro house,pop dance",0.722,0.687,0.0,-5.189,1.0,0.0556,0.00949,0.00413,0.0462,0.619,128.013,4.0
33,spotify:track:7kOf0qHO4Rcwk6QJifZDRJ,El Manual,spotify:artist:2R21vXR83lH98kGeO99Y66,spotify:album:7JtT7OyWM8BnIS5FXXPMKg,spotify:artist:2R21vXR83lH98kGeO99Y66,Anuel AA,2020-05-29,https://i.scdn.co/image/ab67616d0000b2733cb695bfc1246bdf66161fce,1,10,210623,https://p.scdn.co/mp3-preview/64c05126651e60a99dcd98b4f18dc6d2d3e00979?cid=9950ac751e34487dbbe027c4fd7f8e99,False,QM4TX2084346,2R21vXR83lH98kGeO99Y66,Emmanuel,Anuel AA,2020-05-29,210623.0,62.0,spotify:user:norarosaas,2020-12-01T22:14:24Z,"reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino",0.843,0.845,0.0,-2.344,1.0,0.0503,0.35,0.00168,0.0527,0.898,126.989,4.0
34,spotify:track:7ifOnwJC0oH7cfbJQbUye1,20 de abril,spotify:artist:3hIPQBm8PBt8B5aahP6cVP,spotify:album:1YkENKIXgjzmyLgTPEbHp1,spotify:artist:3hIPQBm8PBt8B5aahP6cVP,Celtas Cortos,1991-04-17,https://i.scdn.co/image/ab67616d0000b273081d190160cc2b9588deebd6,1,7,235333,https://p.scdn.co/mp3-preview/3a55191ed45a86084b56c19a14e535de3ca21a82?cid=9950ac751e34487dbbe027c4fd7f8e99,False,ES5019107006,3hIPQBm8PBt8B5aahP6cVP,Cuentame Un Cuento,Celtas Cortos,1991-04-17,235333.0,60.0,spotify:user:norarosaas,2020-12-01T22:14:31Z,"cantautor,celtic rock,latin alternative,musica pitiusa,spanish new wave,spanish pop",0.611,0.866,0.0,-5.135,1.0,0.0285,0.0274,2.89e-05,0.278,0.826,114.016,4.0
35,spotify:track:6NQU0E3IXtAmQaFAZMy5Cm,La Mujer del Pelotero,spotify:artist:2QZY375RZqUtX11Y6OaWP5,spotify:album:3IHPZCTmJqZlBWgcWOgKjz,spotify:artist:2QZY375RZqUtX11Y6OaWP5,Insurrecto,2007-09-18,https://i.scdn.co/image/ab67616d0000b2734a0a8ff0321dc9d335209314,1,10,227413,https://p.scdn.co/mp3-preview/ac2bc4f9892ab1fcb45e18c1e8eb31ff06077ad2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,US2Y30758762,2QZY375RZqUtX11Y6OaWP5,"Habia Una Vez, La Caperucita",Insurrecto,2007-09-18,227413.0,41.0,spotify:user:norarosaas,2020-12-06T15:33:21Z,cubaton,0.724,0.894,2.0,-4.093,1.0,0.0608,0.0202,0.0,0.278,0.963,152.048,4.0
36,spotify:track:3kml9ZdpT7UYk1ugkjqOzt,Don Don,"spotify:artist:4VMYDCV2IEDYJArk749S6m, spotify:artist:2R21vXR83lH98kGeO99Y66, spotify:artist:1WMwuNKzEFtU6pPkdtryYS",spotify:album:5xBO97P4jYEn69VzV06503,"spotify:artist:4VMYDCV2IEDYJArk749S6m, spotify:artist:2R21vXR83lH98kGeO99Y66, spotify:artist:1WMwuNKzEFtU6pPkdtryYS","Daddy Yankee, Anuel AA, Kendo Kaponi",2020-09-11,https://i.scdn.co/image/ab67616d0000b2738e27c608e6880117d42d6b1d,1,1,275893,https://p.scdn.co/mp3-preview/643b1c3fb8ada0de2c9ddc1fc6b7780bf460761b?cid=9950ac751e34487dbbe027c4fd7f8e99,True,US2BU2091120,"4VMYDCV2IEDYJArk749S6m,2R21vXR83lH98kGeO99Y66,1WMwuNKzEFtU6pPkdtryYS",Don Don,"Daddy Yankee,Anuel AA,Kendo Kaponi",2020-09-11,275893.0,57.0,spotify:user:susanaquiro,2020-12-19T22:22:56Z,"latin hip hop,reggaeton,trap latino,urbano latino,reggaeton flow,trap boricua",0.838,0.819,5.0,-4.681,0.0,0.211,0.285,6.3e-05,0.224,0.656,105.027,4.0
37,spotify:track:0stKSegkdrfLTDvm5sIO38,No Te Veo - Remix,"spotify:artist:1fux65HMCBvfJHqlBc4Nno, spotify:artist:2R21vXR83lH98kGeO99Y66",spotify:album:5hwGqi428VUXq9w1Lg8rIP,"spotify:artist:1fux65HMCBvfJHqlBc4Nno, spotify:artist:2R21vXR83lH98kGeO99Y66","Casper Magico, Anuel AA",2019-04-30,https://i.scdn.co/image/ab67616d0000b2734578bfc958ae9055342087a5,1,1,252440,https://p.scdn.co/mp3-preview/c6995ee5fb4e2af6084f17867f5612251464bca9?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QM6MZ1964431,"1fux65HMCBvfJHqlBc4Nno,2R21vXR83lH98kGeO99Y66",No Te Veo,"Casper Magico,Anuel AA",2019-04-30,252440.0,55.0,spotify:user:susanaquiro,2020-12-19T22:23:42Z,"reggaeton,reggaeton flow,trap latino,urbano latino,trap boricua",0.861,0.786,1.0,-3.833,1.0,0.229,0.485,2.44e-05,0.113,0.778,104.017,4.0
38,spotify:track:06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,"spotify:artist:2R21vXR83lH98kGeO99Y66, spotify:artist:4q3ewBCX7sLwd24euuV69X",spotify:album:7JtT7OyWM8BnIS5FXXPMKg,spotify:artist:2R21vXR83lH98kGeO99Y66,Anuel AA,2020-05-29,https://i.scdn.co/image/ab67616d0000b2733cb695bfc1246bdf66161fce,1,5,246000,https://p.scdn.co/mp3-preview/908de91e17436fb6946596504f789851c668e899?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QM4TX2084345,"2R21vXR83lH98kGeO99Y66,4q3ewBCX7sLwd24euuV69X",Emmanuel,"Anuel AA,Bad Bunny",2020-05-29,246000.0,77.0,spotify:user:susanaquiro,2020-12-19T22:24:02Z,"reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino",0.691,0.765,8.0,-4.727,1.0,0.111,0.464,3.29e-06,0.203,0.855,174.021,4.0
39,spotify:track:0Vckgr7ep0bqYysR8ZQbvu,En venta? ¡No!,spotify:artist:5Zn0cTUwF6VjPS353kkQGk,spotify:album:1BOV4SbtPeyOJu41RAZfOa,spotify:artist:5Zn0cTUwF6VjPS353kkQGk,Kulto Kultibo,2013-12-27,https://i.scdn.co/image/ab67616d0000b2730928f8b4321446c897f0f39c,1,11,211877,https://p.scdn.co/mp3-preview/0027e4185e4cd8271082f642291a155043bff40e?cid=9950ac751e34487dbbe027c4fd7f8e99,True,ESA081650288,5Zn0cTUwF6VjPS353kkQGk,Ahora o Nunca,Kulto Kultibo,2013-12-27,211877.0,0.0,spotify:user:susanaquiro,2020-12-19T22:29:00Z,"rap underground espanol,spanish hip hop",0.716,0.841,1.0,-5.445,1.0,0.171,0.209,0.0,0.0869,0.778,97.152,4.0
40,spotify:track:0T3Wt63oKZDsYPV2eL5Rjy,Sun Is Shining,spotify:artist:2XnBwblw31dfGnspMIwgWz,spotify:album:7bchrFZj39dzXln8iE6tBE,"spotify:artist:2XnBwblw31dfGnspMIwgWz, spotify:artist:1xNmvlEiICkRlRGqlNFZ43, spotify:artist:6hyMWrxGBsOx6sWcVj1DqP","Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso",2017-07-28,https://i.scdn.co/image/ab67616d0000b273a1944d8afb76a8fd03ed8c0f,1,7,254653,https://p.scdn.co/mp3-preview/1742490058adc7a6d209ac0b3a24d76546f00eb4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USUG11500070,2XnBwblw31dfGnspMIwgWz,More Than You Know,Axwell /\ Ingrosso,2017-07-28,254653.0,0.0,spotify:user:susanaquiro,2020-12-19T22:29:10Z,"edm,pop dance,progressive electro house",0.481,0.787,2.0,-2.974,1.0,0.0486,0.0819,0.0,0.0806,0.402,131.981,4.0
41,spotify:track:7FJP35tUJ2121EJsFpU1Gh,Beautiful Now,"spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:50JJSqHUf2RQ9xsHs0KMHg",spotify:album:453l82SGKWDAlOpKkUSX1u,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,Zedd,2015-05-15,https://i.scdn.co/image/ab67616d0000b273ae6c3db8dad81e80f36dca33,1,3,218292,https://p.scdn.co/mp3-preview/1b374cd0bfcbe45ae7c85ff9c99c86ef08f7ae90?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USUM71505090,"2qxJFvFYMEDqd7ui6kSAcq,50JJSqHUf2RQ9xsHs0KMHg",True Colors,"Zedd,Jon Bellion",2015-05-15,218292.0,0.0,spotify:user:susanaquiro,2020-12-19T22:29:47Z,"complextro,edm,german techno,pop,pop dance,indie pop rap",0.628,0.833,11.0,-4.126,0.0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,4.0
42,spotify:track:24B1MfdHKrRnds1Vkp9KZI,Calor de Verano,spotify:artist:0Rsnphpom4BzfVZFtNvJJG,spotify:album:7v7X7hY6Hemw8MlR91vHJr,spotify:artist:0Rsnphpom4BzfVZFtNvJJG,Pilson,2013-05-29,https://i.scdn.co/image/ab67616d0000b273d50967ca6322fb1d986680f5,1,1,228493,https://p.scdn.co/mp3-preview/38dcea4012a94ea6288929d120e1f1d057c21757?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USDHM1613663,0Rsnphpom4BzfVZFtNvJJG,Calor de Verano - Single,Pilson,2013-05-29,228493.0,47.0,spotify:user:susanaquiro,2020-12-19T22:38:43Z,"electro bailando,electro latino",0.744,0.772,4.0,-5.704,1.0,0.186,0.0236,0.0,0.125,0.912,130.123,4.0
43,spotify:track:6puxHBNwu2Nmm7uD3Rd2MP,Mala Mujer,spotify:artist:5TYxZTjIPqKM8K8NuP9woO,spotify:album:2pWiw92YRmqEpIUs5P1HAe,spotify:artist:5TYxZTjIPqKM8K8NuP9woO,C. Tangana,2017-05-26,https://i.scdn.co/image/ab67616d0000b273b7400916d87a8cc22f627593,1,1,222896,https://p.scdn.co/mp3-preview/8e0159efc4985be709365352738ac4e988657c2f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,ES5021701596,5TYxZTjIPqKM8K8NuP9woO,Mala Mujer,C. Tangana,2017-05-26,222896.0,68.0,spotify:user:susanaquiro,2020-12-19T22:38:57Z,urbano espanol,0.836,0.731,0.0,-4.572,0.0,0.133,0.238,2.19e-05,0.0698,0.473,100.974,4.0
44,spotify:track:2vvdTrdryjsl8DmPIMDWZU,EL BAÑO,"spotify:artist:7qG3b048QCHVRO5Pv1T5lw, spotify:artist:4q3ewBCX7sLwd24euuV69X",spotify:album:5phDwq3mKZdLiFxyRpgcCV,spotify:artist:7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,2018-01-12,https://i.scdn.co/image/ab67616d0000b273e1a333c2db1257185ae311e2,1,1,214520,https://p.scdn.co/mp3-preview/43c225e95d8bafdccd10aaebacf5b5d0979f3ad6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USRC11701002,"7qG3b048QCHVRO5Pv1T5lw,4q3ewBCX7sLwd24euuV69X",EL BAÑO,"Enrique Iglesias,Bad Bunny",2018-01-12,214520.0,61.0,spotify:user:susanaquiro,2020-12-19T22:40:23Z,"dance pop,latin pop,mexican pop,reggaeton,trap latino,urbano latino",0.71,0.888,6.0,-3.036,0.0,0.0382,0.259,0.0,0.0969,0.626,90.009,4.0
45,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),"spotify:artist:1vCWHaC5f2uS3yhpwWbIA6, spotify:artist:5JYo7gm2dkyLLlWHjxS7Dy",spotify:album:1m3mf7xkXIwssVriaaTjOS,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Avicii,2017-08-10,https://i.scdn.co/image/ab67616d0000b273a26cc58b4d64c2ece3376389,1,4,181672,https://p.scdn.co/mp3-preview/45c1b11194cb8964c23c129e04591ccb9c71cbf4?cid=9950ac751e34487dbbe027c4fd7f8e99,True,SE5R71700101,"1vCWHaC5f2uS3yhpwWbIA6,5JYo7gm2dkyLLlWHjxS7Dy",AVĪCI (01),"Avicii,Sandro Cavazza",2017-08-10,181672.0,79.0,spotify:user:susanaquiro,2020-12-19T22:42:08Z,"dance pop,edm,pop,pop dance,swedish pop",0.662,0.858,2.0,-4.844,1.0,0.0428,0.00163,0.0,0.0456,0.295,133.993,4.0
46,spotify:track:0mGvaKpwLYoybnIoboC3uS,Yo Te Esperaré,spotify:artist:5DUlefCLzVRzNWaNURTFpK,spotify:album:6HS9TsSBYFKwALTeRPvcdI,spotify:artist:5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,2012-01-01,https://i.scdn.co/image/ab67616d0000b2737b5ce333949f95a6ec6e0e11,1,3,232253,https://p.scdn.co/mp3-preview/5fecd37e639728a5d8c524e77ba59cb7b7b8743f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,ES5701200110,5DUlefCLzVRzNWaNURTFpK,3 A.M.,Cali Y El Dandee,2012-01-01,232253.0,70.0,spotify:user:susanaquiro,2020-12-19T23:02:16Z,"colombian pop,electro latino,latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.481,0.81,9.0,-5.704,1.0,0.133,0.234,0.0,0.0809,0.328,175.697,4.0
47,spotify:track:07p0kLnvfQQ2bLujHyzSGK,Rechazame,spotify:artist:3MHaV05u0io8fQbZ2XPtlC,spotify:album:5zEFCJy9kAyD8rMbBESdYh,spotify:artist:3MHaV05u0io8fQbZ2XPtlC,Prince Royce,2010,https://i.scdn.co/image/ab67616d0000b273a484690118ec2c7a2e2ae124,1,5,223200,https://p.scdn.co/mp3-preview/9135595f0552ab83dfcddb7fcee7a0d04b4d44c3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,US7YG0900001,3MHaV05u0io8fQbZ2XPtlC,Prince Royce,Prince Royce,2010-01-01,223200.0,73.0,spotify:user:susanaquiro,2020-12-22T22:47:21Z,"bachata,latin hip hop,latin pop,urbano latino",0.73,0.867,7.0,-1.946,1.0,0.0325,0.0749,6.81e-06,0.0712,0.929,130.02,4.0
48,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,Safaera,"spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:4IMAo2UQchVFyPH24PAjUs, spotify:artist:12vb80Km0Ew53ABfJOepVz",spotify:album:5lJqux7orBlA1QzyiBGti1,spotify:artist:4q3ewBCX7sLwd24euuV69X,Bad Bunny,2020-02-29,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,1,14,295176,https://p.scdn.co/mp3-preview/9a5a46759106c4a952223d007a253474d4b01816?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QM4TX2030965,"4q3ewBCX7sLwd24euuV69X,4IMAo2UQchVFyPH24PAjUs,12vb80Km0Ew53ABfJOepVz",YHLQMDLG,"Bad Bunny,Jowell & Randy,Ñengo Flow",2020-02-29,295176.0,75.0,spotify:user:susanaquiro,2020-12-22T23:04:47Z,"reggaeton,trap latino,urbano latino",0.607,0.829,2.0,-4.074,1.0,0.379,0.0103,0.0,0.107,0.685,96.172,4.0
49,spotify:track:0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola,spotify:artist:4q3ewBCX7sLwd24euuV69X,spotify:album:5lJqux7orBlA1QzyiBGti1,spotify:artist:4q3ewBCX7sLwd24euuV69X,Bad Bunny,2020-02-29,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,1,5,172127,https://p.scdn.co/mp3-preview/06a3cbecb8c691c1098d8c06a9d14e66bc1759e7?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QM4TX2030934,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,Bad Bunny,2020-02-29,172127.0,73.0,spotify:user:susanaquiro,2020-12-22T23:04:57Z,"reggaeton,trap latino,urbano latino",0.86,0.758,11.0,-5.16,1.0,0.0695,0.021,6.54e-05,0.344,0.453,97.014,4.0
50,spotify:track:20ZAJdsKB5IGbGj4ilRt2o,Dile Que Tu Me Quieres,spotify:artist:1i8SpTcr7yvPOmcqrbnVXY,spotify:album:2lVfMtUwFK2bM3HNEyaNax,spotify:artist:1i8SpTcr7yvPOmcqrbnVXY,Ozuna,2016-06-06,https://i.scdn.co/image/ab67616d0000b27333bbd31551e01896f58d688f,1,1,226400,https://p.scdn.co/mp3-preview/c838e90497626bb26c4f12c9c335ad910c02ef95?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USLZJ1668873,1i8SpTcr7yvPOmcqrbnVXY,Dile Que Tu Me Quieres,Ozuna,2016-06-06,226400.0,1.0,spotify:user:susanaquiro,2020-12-22T23:06:55Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.721,0.687,1.0,-6.682,1.0,0.0782,0.0998,0.0,0.0679,0.825,175.914,4.0
51,spotify:track:0VKkyBKCXyR99navhVRqcP,La player (Bandolera),spotify:artist:21451j1KhjAiaYKflxBjr1,spotify:album:57BGq6lpz8RK1cqr2fPVIi,spotify:artist:21451j1KhjAiaYKflxBjr1,Zion & Lennox,2018-02-23,https://i.scdn.co/image/ab67616d0000b273300e1b3b6b6904d84e76bb14,1,1,249608,https://p.scdn.co/mp3-preview/e21b298c2a748ffc53c4d7da989e776b2cbab13b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USWL11700273,21451j1KhjAiaYKflxBjr1,La Player (Bandolera),Zion & Lennox,2018-02-23,249608.0,70.0,spotify:user:susanaquiro,2020-12-23T23:08:21Z,"reggaeton,urbano latino",0.769,0.838,2.0,-5.238,1.0,0.0633,0.16,0.0,0.0935,0.602,93.996,4.0
52,spotify:track:17VsiwLi1ovKYdVUqDieGC,Prendio (Remix),"spotify:artist:2CCgb0KApjfQDuTppovpf8, spotify:artist:3lY9Fxceu60W1rbon7PkuF, spotify:artist:6E94QKXZv8BbO6QQJxcxLI",spotify:album:2cAhAf6DOFT9k7a6nq8lOK,"spotify:artist:2CCgb0KApjfQDuTppovpf8, spotify:artist:3lY9Fxceu60W1rbon7PkuF, spotify:artist:6E94QKXZv8BbO6QQJxcxLI","Rvfv, Omar Montes, Daviles de Novelda",2019-12-20,https://i.scdn.co/image/ab67616d0000b273d7f4d95e1babd5035adf274e,1,1,191184,https://p.scdn.co/mp3-preview/4003896094438d571a6e886a4e71b4a5b18a3da0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,ES71G1950787,"2CCgb0KApjfQDuTppovpf8,3lY9Fxceu60W1rbon7PkuF,6E94QKXZv8BbO6QQJxcxLI",Prendio (Remix),"Rvfv,Omar Montes,Daviles de Novelda",2019-12-20,191184.0,61.0,spotify:user:susanaquiro,2020-12-23T23:11:04Z,"drill espanol,flamenco urbano,urbano espanol,urbano latino,pop flamenco",0.748,0.764,4.0,-5.677,0.0,0.0615,0.19,0.0,0.0816,0.754,125.065,4.0
53,spotify:track:3gD4J3RUHy4OUuZ3qAiaiG,Caramelo,spotify:artist:1i8SpTcr7yvPOmcqrbnVXY,spotify:album:6HZe6aICWesZsze5OKlvMD,spotify:artist:1i8SpTcr7yvPOmcqrbnVXY,Ozuna,2020-06-11,https://i.scdn.co/image/ab67616d0000b2734122095eaf28b98e4d0ad4ae,1,1,217546,https://p.scdn.co/mp3-preview/a894d82c033eee1e01bc373ed5a9a1da2a063c72?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USXDR2000567,1i8SpTcr7yvPOmcqrbnVXY,Caramelo,Ozuna,2020-06-11,217546.0,63.0,spotify:user:susanaquiro,2020-12-24T18:25:01Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.728,0.806,6.0,-3.766,1.0,0.0623,0.0531,0.000301,0.153,0.698,168.084,4.0
54,spotify:track:6kAY0GmP94UIiLyKuLPvDF,Ponle Música,"spotify:artist:6w9ToX5slZ4uIdmD17hJ3c, spotify:artist:2jSGzJw0ebJLu7OLVSOcBP",spotify:album:1bNfCBnr7bPZXJ6vSM69Mt,"spotify:artist:6w9ToX5slZ4uIdmD17hJ3c, spotify:artist:2jSGzJw0ebJLu7OLVSOcBP","Bryant Myers, Plan B",2018-07-13,https://i.scdn.co/image/ab67616d0000b27318eacdeeea759c6cf5ceabcf,1,1,224333,https://p.scdn.co/mp3-preview/f9e203dcc8371440ea491bf6a503a306b282db0f?cid=9950ac751e34487dbbe027c4fd7f8e99,True,USKO11800610,"6w9ToX5slZ4uIdmD17hJ3c,2jSGzJw0ebJLu7OLVSOcBP",Ponle Música,"Bryant Myers,Plan B",2018-07-13,224333.0,0.0,spotify:user:susanaquiro,2020-12-24T18:26:07Z,"reggaeton,reggaeton flow,trap latino,urbano latino",0.808,0.814,0.0,-5.451,1.0,0.0586,0.0167,5.04e-05,0.0591,0.708,92.024,4.0
55,spotify:track:3EWxpqOSP0KWgUmRiklqGy,Rueda - Remix,"spotify:artist:4VVEpEhC8NcR7AqNEds42U, spotify:artist:1ackd5XprZEkH3McKbQD51, spotify:artist:3lY9Fxceu60W1rbon7PkuF, spotify:artist:1PrPa8zf5xW14VSJRgrCE4",spotify:album:30hCIU4mQfd14LVCLCOdmA,"spotify:artist:4VVEpEhC8NcR7AqNEds42U, spotify:artist:1ackd5XprZEkH3McKbQD51, spotify:artist:3lY9Fxceu60W1rbon7PkuF","Chimbala, Juan Magán, Omar Montes",2020-03-19,https://i.scdn.co/image/ab67616d0000b27363854b186343848ae85bbd60,1,1,212307,https://p.scdn.co/mp3-preview/9638dcceb0515f13c27aff2cef317e3bea680029?cid=9950ac751e34487dbbe027c4fd7f8e99,False,QZKDT2000094,"4VVEpEhC8NcR7AqNEds42U,1ackd5XprZEkH3McKbQD51,3lY9Fxceu60W1rbon7PkuF,1PrPa8zf5xW14VSJRgrCE4",Rueda (Remix),"Chimbala,Juan Magán,Omar Montes,PV Aparataje",2020-03-19,212307.0,49.0,spotify:user:susanaquiro,2020-12-27T21:53:32Z,"dembow,rap dominicano,electro latino,spanish pop,flamenco urbano,urbano espanol,dembow dominicano",0.864,0.925,9.0,-1.879,1.0,0.0734,0.256,8.8e-06,0.0648,0.961,130.059,4.0
56,spotify:track:35wvL50xvKpCHEJPxLOLPI,Si Estuviésemos Juntos,spotify:artist:4q3ewBCX7sLwd24euuV69X,spotify:album:7CjJb2mikwAWA1V6kewFBF,spotify:artist:4q3ewBCX7sLwd24euuV69X,Bad Bunny,2018-12-23,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,1,8,169247,https://p.scdn.co/mp3-preview/a54a8905dc4d32c3a7e6803e06b5ed4d5823891d?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QM7281884729,4q3ewBCX7sLwd24euuV69X,X 100PRE,Bad Bunny,2018-12-23,169247.0,80.0,spotify:user:susanaquiro,2020-12-28T21:37:18Z,"reggaeton,trap latino,urbano latino",0.672,0.595,1.0,-6.828,0.0,0.079,0.0625,4.66e-05,0.157,0.159,171.863,4.0
